,feature,type
9205,猪八戒,-2
9206,不合逻辑,-2
9207,自甘堕落,-2
9208,反动,-2
9209,疏远的,-2
9210,根本不是我,-2
9211,退学,-2
9212,不安全的,-2
9213,不在意的,-2
9214,迷住,-2
9215,呆笨的,-2
9216,贪得,-2
9217,摇晃着行驶,-2
9218,吹牛皮,-2
9219,阴雨,-2
9220,听任,-2
9221,犯贱,-2
9222,不像真实的,-2
9223,稀薄,-2
9224,更呕,-2
9225,发红,-2
9226,不平,-2
9227,恶心鬼,-2
9228,不幸,-2
9229,报复,-2
9230,焦虑,-2
9231,厚颜无耻的,-2
9232,变得更坏,-2
9233,关在,-2
9234,天杀的,-2
9235,暗讽,-2
9236,混江湖,-2
9237,撕毁,-2
9238,失误,-2
9239,迷信,-2
9240,狡辩,-2
9241,绊倒,-2
9242,糟透了的,-2
9243,吊儿郎当的人,-2
9244,监禁所,-2
9245,引起紧张,-2
9246,阴惨的,-2
9247,难取悦,-2
9248,搞新闻,-2
9249,反复无常,-2
9250,中断,-2
9251,粗鲁无礼的,-2
9252,误解,-2
9253,高傲态度,-2
9254,阴险,-2
9255,击退的,-2
9256,触及,-2
9257,蠕动,-2
9258,死人,-2
9259,用愤怒,-2
9260,攻击,-2
9261,冷冰冰,-2
9262,垂下,-2
9263,讥讽,-2
9264,无理取闹,-2
9265,掌掴,-2
9266,贪得无厌,-2
9267,模棱两可,-2
9268,有口无心,-2
9269,给你们好看,-2
9270,压制性的,-2
9271,破烂,-2
9272,重新陷入,-2
9273,报应,-2
9274,什麽东西,-2
9275,尚未准备好的,-2
9276,束缚,-2
9277,诡不诡异,-2
9278,病态,-2
9279,莫明,-2
9280,死屌,-2
9281,失调,-2
9282,哀戚,-2
9283,乱搞,-2
9284,公愤,-2
9285,不如,-2
9286,杂质,-2
9287,不妊,-2
9288,逼视,-2
9289,垮台,-2
9290,使倒塌,-2
9291,养肥,-2
9292,丧失,-2
9293,灭绝的,-2
9294,装屎,-2
9295,不引人注意,-2
9296,癫狂者,-2
9297,设陷阱,-2
9298,陷阱,-2
9299,可疑分子,-2
9300,用愤怒的目光表示,-2
9301,无法挽回,-2
9302,好战的,-2
9303,薄弱,-2
9304,违背习俗,-2
9305,不大,-2
9306,使堵塞,-2
9307,刚愎的,-2
9308,不太,-2
9309,令人厌恶的,-2
9310,没有能力,-2
9311,沾污,-2
9312,高压政治,-2
9313,苦痛,-2
9314,干谯,-2
9315,灰心的,-2
9316,与战斗,-2
9317,去死,-2
9318,不生育的,-2
9319,想不到,-2
9320,皱眉,-2
9321,横穿,-2
9322,砰地放下,-2
9323,变得渺茫,-2
9324,操你妈,-2
9325,胡言乱语,-2
9326,斑块,-2
9327,冷血,-2
9328,跋涉,-2
9329,讨价还价,-2
9330,不上算的,-2
9331,烧毁,-2
9332,未经训练,-2
9333,自求多福,-2
9334,久经世故,-2
9335,狗眼看人低,-2
9336,使失去感觉,-2
9337,多馀,-2
9338,又气,-2
9339,走失的家畜,-2
9340,大惊失色,-2
9341,秀逗,-2
9342,荒谬,-2
9343,阴郁,-2
9344,使费解,-2
9345,失败,-2
9346,呐喊,-2
9347,小气,-2
9348,恨死你,-2
9349,好死不死,-2
9350,有矛盾情绪的,-2
9351,白痴的,-2
9352,小规模战斗,-2
9353,冲三小,-2
9354,无法解决的,-2
9355,违反,-2
9356,干走,-2
9357,互撞,-2
9358,不安稳的,-2
9359,刮出,-2
9360,利用别人,-2
9361,毒杀,-2
9362,咒骂,-2
9363,老死,-2
9364,局促不安,-2
9365,悻悻,-2
9366,无知识,-2
9367,一阵紧张,-2
9368,顽抗,-2
9369,泥泞的,-2
9370,剥夺,-2
9371,祸害,-2
9372,战斗,-2
9373,极度兴奋,-2
9374,不合理的,-2
9375,艰难,-2
9376,说话不算话,-2
9377,疯人,-2
9378,哇靠,-2
9379,敬陪末座,-2
9380,痉挛,-2
9381,使荒芜,-2
9382,不对,-2
9383,不良的,-2
9384,不值钱的,-2
9385,顺从,-2
9386,肥的,-2
9387,贪婪的,-2
9388,骄傲,-2
9389,深仇大恨,-2
9390,胆大妄为的,-2
9391,颤动,-2
9392,急急忙忙,-2
9393,使起纠纷,-2
9394,拉屎,-2
9395,笨脚,-2
9396,不宁,-2
9397,华而不实,-2
9398,哀怨,-2
9399,不安,-2
9400,不守,-2
9401,感到疼痛,-2
9402,喋喋,-2
9403,潜入,-2
9404,不宜,-2
9405,不实,-2
9406,难以明了的,-2
9407,不定,-2
9408,废墟,-2
9409,攻占,-2
9410,贪婪,-2
9411,臭老师,-2
9412,漠不关心的,-2
9413,哀惜,-2
9414,救我,-2
9415,低声含糊,-2
9416,不孝,-2
9417,战役,-2
9418,义愤,-2
9419,没注意到,-2
9420,止步,-2
9421,牵连,-2
9422,夺取之物,-2
9423,被放逐者,-2
9424,滚蛋,-2
9425,匆匆忙忙的,-2
9426,不存在,-2
9427,没有经验,-2
9428,苦大仇深,-2
9429,拥有压倒优势,-2
9430,丑八怪,-2
9431,受害者,-2
9432,反胃,-2
9433,过失,-2
9434,匪谍,-2
9435,失身,-2
9436,使蛀坏,-2
9437,使得灾祸,-2
9438,哀悼,-2
9439,无动於衷的,-2
9440,变节,-2
9441,言不及义,-2
9442,破碎,-2
9443,狂风大浪,-2
9444,失业者,-2
9445,冒充者,-2
9446,伤害,-2
9447,痛心的,-2
9448,复发,-2
9449,使悲痛,-2
9450,菜鸟,-2
9451,吵人,-2
9452,任性的,-2
9453,用力,-2
9454,不能的,-2
9455,一巴掌,-2
9456,怒目,-2
9457,多刺的,-2
9458,交疲,-2
9459,被侵蚀,-2
9460,刺耳声,-2
9461,反托拉斯,-2
9462,退役,-2
9463,结仇,-2
9464,怀恶意的,-2
9465,犯规,-2
9466,变复杂,-2
9467,险恶,-2
9468,死缠,-2
9469,不合规格之物,-2
9470,缓慢的,-2
9471,猥亵,-2
9472,使束手无策,-2
9473,狡诈,-2
9474,你妈,-2
9475,未定的,-2
9476,发狂,-2
9477,苦的,-2
9478,看了就有气,-2
9479,狡诘,-2
9480,不切实际的,-2
9481,抽筋,-2
9482,仆人的,-2
9483,门外汉,-2
9484,无知觉,-2
9485,如野兽般的,-2
9486,一肚子坏水,-2
9487,阴郁的,-2
9488,囚犯,-2
9489,情结,-2
9490,沈重缓慢,-2
9491,变模糊,-2
9492,忍痛,-2
9493,强挤入,-2
9494,不得人心,-2
9495,丢弃,-2
9496,扯碎,-2
9497,逼不得已,-2
9498,糟糕,-2
9499,一般杀人罪,-2
9500,吃同类的动物,-2
9501,胡干,-2
9502,流眼泪,-2
9503,没教养,-2
9504,怎麽搞,-2
9505,潜伏,-2
9506,使愤怒,-2
9507,怪诞,-2
9508,半死,-2
9509,使不高兴,-2
9510,猪狗,-2
9511,远点,-2
9512,尖声,-2
9513,旧病,-2
9514,流浪乞丐,-2
9515,狂妄,-2
9516,使恐慌,-2
9517,糟粕,-2
9518,哭诉,-2
9519,专制,-2
9520,骂他神经病,-2
9521,利用我们,-2
9522,善变,-2
9523,穷困,-2
9524,靠幺,-2
9525,不生育,-2
9526,妒恨,-2
9527,潸然泪下,-2
9528,发劈啪声,-2
9529,钝的,-2
9530,自作,-2
9531,未经通知的,-2
9532,有缺陷,-2
9533,干的好事,-2
9534,自命清高,-2
9535,模糊不清地说,-2
9536,令人不满意的,-2
9537,不受感动,-2
9538,杂乱的一团,-2
9539,狂奔,-2
9540,不平等的,-2
9541,乖张,-2
9542,不得力的,-2
9543,叛乱,-2
9544,复杂的,-2
9545,过强,-2
9546,慢吞吞地行进,-2
9547,沈重的,-2
9548,荒野,-2
9549,扯破,-2
9550,使身心交疲,-2
9551,喃喃地说出,-2
9552,恶质,-2
9553,硬挤过去,-2
9554,强盗行为,-2
9555,密藏的金钱,-2
9556,有出息,-2
9557,很屌,-2
9558,造谣中伤的,-2
9559,抽搐,-2
9560,无效果的,-2
9561,整垮,-2
9562,近视,-2
9563,不理会,-2
9564,丧失亲人的,-2
9565,不结果,-2
9566,现世,-2
9567,冒失,-2
9568,低潮,-2
9569,使恐怖,-2
9570,束手,-2
9571,真他ㄉ滥,-2
9572,使无效,-2
9573,强烈抗议,-2
9574,粗鲁地对待,-2
9575,情急,-2
9576,无意义,-2
9577,死了,-2
9578,空话,-2
9579,小冲突,-2
9580,驳回,-2
9581,妨害,-2
9582,不坦率的,-2
9583,沈默不语,-2
9584,侮辱,-2
9585,用皮带抽打,-2
9586,克星,-2
9587,恨的牙痒痒,-2
9588,工作过度的,-2
9589,贱货,-2
9590,虐待,-2
9591,干醮,-2
9592,侮慢的,-2
9593,不逊的,-2
9594,极不协调的,-2
9595,适得其反,-2
9596,愚蠢地说出,-2
9597,孤寂,-2
9598,刺探,-2
9599,行为不良的人,-2
9600,被迷住,-2
9601,以怨,-2
9602,紧张,-2
9603,啼哭,-2
9604,喜欢吵架,-2
9605,易变的,-2
9606,不尊重,-2
9607,好事的人,-2
9608,心眼坏的,-2
9609,以退为进,-2
9610,病菌,-2
9611,慨叹,-2
9612,使凹下,-2
9613,乱讲,-2
9614,乞求,-2
9615,一张臭脸,-2
9616,使恐惧,-2
9617,被议论的,-2
9618,摇摆,-2
9619,脱离,-2
9620,告诉错误的消息,-2
9621,逊色,-2
9622,颠倒,-2
9623,追杀,-2
9624,下等的,-2
9625,冲压机,-2
9626,暴风雨的,-2
9627,筋疲力尽,-2
9628,复仇,-2
9629,模糊不清的事物,-2
9630,含泪,-2
9631,恶运,-2
9632,因循,-2
9633,还会做什麽,-2
9634,忘记,-2
9635,冷静,-2
9636,奢华的,-2
9637,扼制,-2
9638,空袭,-2
9639,大吵大闹,-2
9640,独裁者,-2
9641,小家伙,-2
9642,残害,-2
9643,伤人感情,-2
9644,暴戾之气,-2
9645,行为不礼貌,-2
9646,脑满肠肥,-2
9647,给我小心点,-2
9648,出错,-2
9649,破旧,-2
9650,懒惰的,-2
9651,被击中,-2
9652,谬误的,-2
9653,精神病患者,-2
9654,奢侈的,-2
9655,关上,-2
9656,可忍受,-2
9657,真给他,-2
9658,战战兢兢,-2
9659,发出刺耳声,-2
9660,无法忍受,-2
9661,谣言,-2
9662,搜寻,-2
9663,使离乡背井,-2
9664,单调的,-2
9665,不如人意,-2
9666,渐渐破坏,-2
9667,暴跌,-2
9668,歹徒,-2
9669,绷着的脸,-2
9670,搞这一套,-2
9671,激进分子,-2
9672,非常饥饿的,-2
9673,烦燥,-2
9674,放屁,-2
9675,低沈,-2
9676,低沉,-2
9677,无人遵守,-2
9678,争辩,-2
9679,情况不好的,-2
9680,拘束,-2
9681,邋遢,-2
9682,歼灭,-2
9683,过量的,-2
9684,蛀坏,-2
9685,不到案,-2
9686,败退,-2
9687,觊觎,-2
9688,该死,-2
9689,死亡状态,-2
9690,不屑於,-2
9691,做霸占行为,-2
9692,贪婪地注视,-2
9693,得不到,-2
9694,斥骂,-2
9695,含混,-2
9696,死掉,-2
9697,不整齐的,-2
9698,要吐的,-2
9699,你就完了,-2
9700,走开,-2
9701,戒惧,-2
9702,蹙额,-2
9703,怀恨的,-2
9704,犯错,-2
9705,使更坏,-2
9706,心寒,-2
9707,变黑,-2
9708,讨厌,-2
9709,骗人的,-2
9710,混兄弟,-2
9711,耍小姐脾气,-2
9712,使复杂的因素,-2
9713,过少,-2
9714,刺激,-2
9715,赶走,-2
9716,劣势,-2
9717,贱男人,-2
9718,冀望,-2
9719,顽皮,-2
9720,无可置疑,-2
9721,劈啪声,-2
9722,祸延,-2
9723,落寞,-2
9724,如死一般地,-2
9725,煽动,-2
9726,放肆的,-2
9727,贫穷,-2
9728,自卑情绪,-2
9729,甩都甩不掉,-2
9730,令人失望的人,-2
9731,无法解决,-2
9732,极蠢之人,-2
9733,赊帐,-2
9734,误入歧途,-2
9735,抢劫,-2
9736,使变得低劣,-2
9737,砰地落下,-2
9738,贬损,-2
9739,穷凶极恶,-2
9740,掺假货,-2
9741,该责备,-2
9742,孤立,-2
9743,负荷,-2
9744,挟怨,-2
9745,傻事,-2
9746,惹人厌,-2
9747,短暂,-2
9748,低声,-2
9749,冷酷,-2
9750,发愣,-2
9751,破掉,-2
9752,没天理,-2
9753,被诅咒,-2
9754,作贼喊捉贼,-2
9755,非难,-2
9756,奴役,-2
9757,相反的,-2
9758,喜怒无常,-2
9759,发愁,-2
9760,怒发冲冠,-2
9761,污染,-2
9762,荒唐的,-2
9763,灿怒嚣憎,-2
9764,以貌取人,-2
9765,感到难过的,-2
9766,焦虑的事,-2
9767,使发怒,-2
9768,反驳,-2
9769,未加,-2
9770,不在乎,-2
9771,使竞争,-2
9772,得罪,-2
9773,隐密,-2
9774,软弱,-2
9775,装可怜,-2
9776,忧虑的,-2
9777,欠你的,-2
9778,发出颤声,-2
9779,塞八,-2
9780,干你,-2
9781,砍死,-2
9782,危害,-2
9783,不均等,-2
9784,野蛮人,-2
9785,抹煞,-2
9786,放肆,-2
9787,插嘴,-2
9788,厌烦的,-2
9789,恼人,-2
9790,矫揉,-2
9791,差的,-2
9792,私运,-2
9793,亵渎,-2
9794,萧条,-2
9795,入迷的,-2
9796,没有经验的,-2
9797,被弄髒,-2
9798,使胆寒,-2
9799,你管我,-2
9800,低水平,-2
9801,受挫,-2
9802,令人头痛之事,-2
9803,孤独的人,-2
9804,错综,-2
9805,偷偷摸摸的,-2
9806,皱缩,-2
9807,挤向前,-2
9808,悔恨,-2
9809,说反话的,-2
9810,引起不舒服,-2
9811,想不到地,-2
9812,慢性,-2
9813,发怒,-2
9814,陈旧,-2
9815,愚钝的,-2
9816,含糊话,-2
9817,拒绝给予,-2
9818,使发愁,-2
9819,躲藏者,-2
9820,无法计数,-2
9821,迷路的,-2
9822,缺乏,-2
9823,使发愣,-2
9824,皱纹,-2
9825,发脾气,-2
9826,对付,-2
9827,使发出撞击声,-2
9828,轻视,-2
9829,凶多吉少,-2
9830,累赘的,-2
9831,为什麽还,-2
9832,斗臭,-2
9833,空转,-2
9834,仇外,-2
9835,消耗热,-2
9836,发愁的人,-2
9837,反垄断的,-2
9838,魔女,-2
9839,威慑,-2
9840,心如刀割,-2
9841,怒气,-2
9842,一屁股,-2
9843,恶行,-2
9844,泪流满面,-2
9845,被驱逐的人,-2
9846,逼退,-2
9847,疏忽的,-2
9848,不可避免,-2
9849,有害的,-2
9850,次要,-2
9851,忌讳的,-2
9852,吃不下,-2
9853,痔疮,-2
9854,灼痛感,-2
9855,器焰嚣张,-2
9856,六亲不认,-2
9857,严厉,-2
9858,追捕,-2
9859,耻笑,-2
9860,误会,-2
9861,烂女人,-2
9862,着急,-2
9863,有诡计的,-2
9864,低声含糊地说,-2
9865,不清楚的,-2
9866,老猴,-2
9867,缩减,-2
9868,分歧,-2
9869,愤恨,-2
9870,欲望,-2
9871,喀嚓,-2
9872,压迫的,-2
9873,激烈的,-2
9874,伤心死了,-2
9875,变迟钝,-2
9876,论争,-2
9877,有特权,-2
9878,不受欢迎,-2
9879,讨厌的人或东西,-2
9880,残忍,-2
9881,不许,-2
9882,扣留,-2
9883,蠢话,-2
9884,泄漏,-2
9885,绝望,-2
9886,没有目标的,-2
9887,痴人,-2
9888,食人,-2
9889,不长果实,-2
9890,令人沮丧,-2
9891,煞费苦心,-2
9892,裹尸布,-2
9893,紧拉,-2
9894,愤怒,-2
9895,打着哈欠说,-2
9896,不足取的,-2
9897,不合法的,-2
9898,过多,-2
9899,气疯,-2
9900,托辞,-2
9901,孩子气的,-2
9902,绝对不会原谅你,-2
9903,讶异,-2
9904,使失调,-2
9905,抽打,-2
9906,压抑住,-2
9907,蚀坏的,-2
9908,使烦恼,-2
9909,奸情,-2
9910,发愣的,-2
9911,家伙,-2
9912,有瘾的人,-2
9913,急忙地讲,-2
9914,利己,-2
9915,不管三七二十一,-2
9916,有点火,-2
9917,哇哩咧,-2
9918,倒置,-2
9919,争论,-2
9920,违章式,-2
9921,吹嘘说,-2
9922,分赃,-2
9923,捕捉,-2
9924,忧愁,-2
9925,变幻无常的,-2
9926,衰落的,-2
9927,荒年的,-2
9928,遗赠,-2
9929,纹裂,-2
9930,愤慨,-2
9931,受惊,-2
9932,靠夭,-2
9933,忧惧,-2
9934,搞台独,-2
9935,挑拨,-2
9936,没规矩,-2
9937,使粗糙,-2
9938,恶劣地,-2
9939,吹牛,-2
9940,使贫穷,-2
9941,谢绝,-2
9942,无感情,-2
9943,不流行,-2
9944,坚决主张,-2
9945,叫屁,-2
9946,愤愤,-2
9947,叫屈,-2
9948,穷凶,-2
9949,变髒,-2
9950,放荡,-2
9951,使不舒服,-2
9952,克制,-2
9953,污秽的,-2
9954,懒得,-2
9955,令人沮丧的,-2
9956,急流,-2
9957,骂出来,-2
9958,残废,-2
9959,使失败,-2
9960,搞不懂,-2
9961,枯萎,-2
9962,未缓和,-2
9963,不受欢迎的,-2
9964,使载重,-2
9965,妨碍者,-2
9966,拒绝承认,-2
9967,发抖,-2
9968,死期,-2
9969,尴尬,-2
9970,屠宰者,-2
9971,窘境,-2
9972,竟敢,-2
9973,愤懑,-2
9974,惨不忍睹,-2
9975,郁闷,-2
9976,亏死了,-2
9977,死板,-2
9978,充血,-2
9979,甘你屁事,-2
9980,情况不好,-2
9981,烧焦,-2
9982,离群,-2
9983,全无,-2
9984,猛然,-2
9985,恶言,-2
9986,不顾一切,-2
9987,更恶劣地,-2
9988,挑战,-2
9989,剧烈的,-2
9990,去你的,-2
9991,落後,-2
9992,不妥当的,-2
9993,威胁,-2
9994,老练,-2
9995,污浊,-2
9996,删除,-2
9997,无意识,-2
9998,畜生,-2
9999,自大的,-2
10000,懒惰鬼,-2
10001,不公平,-2
10002,任性,-2
10003,相差的,-2
10004,凌乱,-2
10005,极可厌的,-2
10006,入迷,-2
10007,不管怎样地,-2
10008,疯子,-2
10009,不均匀的,-2
10010,危地,-2
10011,垄断,-2
10012,造假,-2
10013,使落入圈套,-2
10014,感到可怜的,-2
10015,议论,-2
10016,乱丢,-2
10017,缩小,-2
10018,颓废者,-2
10019,急扯,-2
10020,撕破,-2
10021,沦为,-2
10022,害怕,-2
10023,昂贵的,-2
10024,训斥,-2
10025,不修边幅,-2
10026,追诉时效,-2
10027,唯恐天下不乱,-2
10028,警报器,-2
10029,耽搁,-2
10030,冗长,-2
10031,屈辱,-2
10032,使沈没,-2
10033,减缩,-2
10034,生病的,-2
10035,泪动,-2
10036,恶搞,-2
10037,缺乏兴趣,-2
10038,慌慌张张,-2
10039,懈怠,-2
10040,使士气低落,-2
10041,吃饱撑着,-2
10042,牵肠挂肚,-2
10043,疑神疑鬼,-2
10044,不关心的,-2
10045,甩了,-2
10046,刚愎,-2
10047,使堕落,-2
10048,洪水,-2
10049,郁结,-2
10050,好挖苦人的,-2
10051,无准备的,-2
10052,急拉,-2
10053,嗟叹,-2
10054,找麻烦,-2
10055,功败垂成,-2
10056,最跩,-2
10057,草率的,-2
10058,交战,-2
10059,争吵的原因,-2
10060,开小差,-2
10061,贬损的,-2
10062,落後於,-2
10063,窥探,-2
10064,落入,-2
10065,变钝,-2
10066,令人讨厌的事物,-2
10067,被逐出的,-2
10068,困难重重,-2
10069,皮条客,-2
10070,泄恨,-2
10071,闲荡,-2
10072,无休止,-2
10073,失序,-2
10074,踩踏,-2
10075,轻薄,-2
10076,忙乱,-2
10077,顾忌,-2
10078,任意,-2
10079,凑什麽热闹,-2
10080,不知所云,-2
10081,苦恼,-2
10082,刺死,-2
10083,羞於,-2
10084,交战的,-2
10085,看你娘卡好,-2
10086,动粗,-2
10087,女巫,-2
10088,冒充,-2
10089,瑟缩,-2
10090,由他去,-2
10091,未减轻的,-2
10092,隐伏的,-2
10093,低声地,-2
10094,阴森地逼近,-2
10095,极端的,-2
10096,讨好,-2
10097,牲畜,-2
10098,吐一口痰,-2
10099,瓜分,-2
10100,权宜,-2
10101,穷凶极恶的,-2
10102,轻蔑,-2
10103,击溃,-2
10104,突然地,-2
10105,愤激,-2
10106,不自然的,-2
10107,艰苦,-2
10108,洪流,-2
10109,隔开,-2
10110,堕落者,-2
10111,生裂缝,-2
10112,使断念,-2
10113,使缠结,-2
10114,蠢呆,-2
10115,申明,-2
10116,僵局,-2
10117,危困,-2
10118,沉溺,-2
10119,眼睛狗到蛤仔肉,-2
10120,狂暴地,-2
10121,让人讦,-2
10122,冷然,-2
10123,无情的,-2
10124,死记硬背功课,-2
10125,怎麽混,-2
10126,强使,-2
10127,发泄,-2
10128,伤人感情的,-2
10129,耸肩,-2
10130,不信,-2
10131,不顾一切地,-2
10132,理不直不壮,-2
10133,固执,-2
10134,偷人,-2
10135,狠骂,-2
10136,一阵狂风,-2
10137,欺负,-2
10138,不大可能,-2
10139,讨嫌,-2
10140,疑惧的,-2
10141,盗窃,-2
10142,不坦率,-2
10143,砍断,-2
10144,使衰竭,-2
10145,反动分子,-2
10146,胡吹,-2
10147,道德不好的,-2
10148,不便,-2
10149,淫荡,-2
10150,使沈溺,-2
10151,漏球,-2
10152,以商逼政,-2
10153,揶揄者,-2
10154,申斥,-2
10155,破洞,-2
10156,不一致,-2
10157,避债,-2
10158,遭殃,-2
10159,没关系,-2
10160,分隔开,-2
10161,一厢情愿,-2
10162,爆炸物,-2
10163,不佳,-2
10164,怀疑论的,-2
10165,不能辨别,-2
10166,加油添醋,-2
10167,偷懒的,-2
10168,占领,-2
10169,粗鲁的人,-2
10170,不住,-2
10171,别扭,-2
10172,欠揍,-2
10173,还可以的,-2
10174,破衣服,-2
10175,暮气沉沉,-2
10176,该咒骂,-2
10177,相异的,-2
10178,惭愧的,-2
10179,喧嚣的,-2
10180,逆向的,-2
10181,埋葬,-2
10182,惆怅,-2
10183,吞吃,-2
10184,无兴趣,-2
10185,口渴,-2
10186,变革,-2
10187,受腐蚀,-2
10188,意义不明确,-2
10189,喷溅出来,-2
10190,不休,-2
10191,严格的,-2
10192,不就,-2
10193,传染性的,-2
10194,不信任的,-2
10195,鲁莽,-2
10196,刺棒,-2
10197,不会,-2
10198,不以,-2
10199,丧亲,-2
10200,野蛮,-2
10201,令人无法忍受的,-2
10202,全无的,-2
10203,遏制的,-2
10204,花容失色,-2
10205,搞什麽鬼,-2
10206,欠扁,-2
10207,不仁,-2
10208,敢骗,-2
10209,尖叫,-2
10210,大变动,-2
10211,蠢蛋,-2
10212,垂头,-2
10213,欠打,-2
10214,怪胎,-2
10215,拥塞,-2
10216,混流氓,-2
10217,慌忙,-2
10218,说打就打,-2
10219,不牢靠的,-2
10220,狂乱地说,-2
10221,过分单纯化,-2
10222,可疑的,-2
10223,漏电,-2
10224,国仇家恨,-2
10225,被控犯罪的人,-2
10226,不了,-2
10227,快枯竭,-2
10228,惊人,-2
10229,靠啊,-2
10230,死色呸,-2
10231,内阻,-2
10232,轻信的,-2
10233,反冲的,-2
10234,有好有坏,-2
10235,善变的,-2
10236,流浪的,-2
10237,忧沈,-2
10238,划破,-2
10239,奸淫,-2
10240,如野兽般,-2
10241,疲倦的,-2
10242,行为不端,-2
10243,哀痛,-2
10244,致使,-2
10245,不义,-2
10246,造反,-2
10247,严寒的,-2
10248,陡然下降的,-2
10249,不乐,-2
10250,违犯,-2
10251,感伤,-2
10252,偏差,-2
10253,孤独,-2
10254,使减少,-2
10255,慌张,-2
10256,存心,-2
10257,坟墓,-2
10258,受气,-2
10259,下三烂,-2
10260,病人的,-2
10261,得罪人的人,-2
10262,索费,-2
10263,推挤,-2
10264,不为,-2
10265,捶胸顿足,-2
10266,狼吞虎咽,-2
10267,不下,-2
10268,地牢,-2
10269,避免,-2
10270,独断的,-2
10271,沉沦,-2
10272,谋反者,-2
10273,败类,-2
10274,悄悄,-2
10275,恶臭,-2
10276,怒斥,-2
10277,肘掖生变,-2
10278,屈从,-2
10279,使散落,-2
10280,不雅观,-2
10281,侵略的,-2
10282,粗制,-2
10283,倚老卖老,-2
10284,搞飞机,-2
10285,小心眼,-2
10286,搀假,-2
10287,心神不定,-2
10288,犯了罪,-2
10289,难以相信,-2
10290,使反感,-2
10291,结巴,-2
10292,胖子,-2
10293,难达成,-2
10294,攻击性,-2
10295,你是怎样,-2
10296,心神不宁,-2
10297,使作呕,-2
10298,敢喵,-2
10299,报仇,-2
10300,砍掉,-2
10301,有种,-2
10302,不祥的,-2
10303,冤孽,-2
10304,变幻无常,-2
10305,大胆的,-2
10306,倾侧,-2
10307,憋着,-2
10308,粗劣,-2
10309,死气,-2
10310,污秽,-2
10311,痛心疾首,-2
10312,擅离,-2
10313,未详细说明的,-2
10314,喷溅出来的东西,-2
10315,没有自信的,-2
10316,恶脸,-2
10317,咒语,-2
10318,危及,-2
10319,瞧不起,-2
10320,真他妈的,-2
10321,凶猛,-2
10322,变酸,-2
10323,前後颠倒,-2
10324,使落空,-2
10325,切断,-2
10326,不直截了当的,-2
10327,自私到极点,-2
10328,蒙冤,-2
10329,起皱,-2
10330,不省人事,-2
10331,无能为力,-2
10332,丢丑的人,-2
10333,昏乱,-2
10334,摩擦,-2
10335,沈溺,-2
10336,有毒腺,-2
10337,心情浮动的,-2
10338,干你桌来,-2
10339,靠北,-2
10340,歪的,-2
10341,台独,-2
10342,憎恨,-2
10343,咯咯,-2
10344,不能胜任,-2
10345,游击,-2
10346,贫困的,-2
10347,憎恶,-2
10348,险恶的,-2
10349,不足额,-2
10350,未定,-2
10351,下贱,-2
10352,干扰者,-2
10353,优柔寡断,-2
10354,使受严重损伤,-2
10355,乞怜,-2
10356,剉小,-2
10357,死活,-2
10358,过分,-2
10359,认命,-2
10360,谄媚,-2
10361,结结巴巴地说,-2
10362,空虚的,-2
10363,溺爱,-2
10364,叫嚣,-2
10365,老到,-2
10366,宠坏,-2
10367,叫嚷,-2
10368,失眠的,-2
10369,尖啸,-2
10370,吐痰,-2
10371,毙了,-2
10372,徵税,-2
10373,不快乐的,-2
10374,窘迫不安,-2
10375,报怨声,-2
10376,未被证明为正当,-2
10377,污渍,-2
10378,丧心病狂,-2
10379,烂到,-2
10380,不美的,-2
10381,不能肯定,-2
10382,过剩,-2
10383,绷紧的,-2
10384,假心假意,-2
10385,赤贫,-2
10386,死样子,-2
10387,反垄断,-2
10388,巴结,-2
10389,报忧,-2
10390,易受骗,-2
10391,穷境,-2
10392,破产了的,-2
10393,使变得无耻,-2
10394,卒仔脸,-2
10395,撤回,-2
10396,始作俑者,-2
10397,疑云,-2
10398,意外的,-2
10399,运气好,-2
10400,引起震惊,-2
10401,敌人,-2
10402,诽谤性,-2
10403,别来惹我,-2
10404,干麻,-2
10405,骂人,-2
10406,说梦,-2
10407,爆炸的,-2
10408,无变化,-2
10409,你妈的,-2
10410,叫喊,-2
10411,不能辨别的,-2
10412,挤满,-2
10413,躲开,-2
10414,陷落,-2
10415,野草,-2
10416,惭愧,-2
10417,粗野的,-2
10418,含恨,-2
10419,道歉,-2
10420,不名誉,-2
10421,默默承受,-2
10422,沉下脸,-2
10423,凋谢的,-2
10424,自闭,-2
10425,服麻醉品,-2
10426,使受危困,-2
10427,肚量小,-2
10428,伪造,-2
10429,沈浸,-2
10430,厚颜薄耻,-2
10431,浮渣,-2
10432,浪费的,-2
10433,喃喃自语,-2
10434,搞性,-2
10435,未雨绸缪,-2
10436,不能解决问题,-2
10437,卖弄风骚,-2
10438,沈沈,-2
10439,击中,-2
10440,障碍物,-2
10441,叫吠,-2
10442,无人遵守的,-2
10443,白费的,-2
10444,迷信引起,-2
10445,沈没,-2
10446,沈沦,-2
10447,发出嘈杂,-2
10448,严格,-2
10449,佯装,-2
10450,僵痛的,-2
10451,鱼目混珠,-2
10452,复杂化,-2
